".mean","item_id","date","sales"
3.07770191536413,"FOODS_3_007",2016-05-05,5
2.96698511388461,"FOODS_3_007",2016-05-06,3
3.86986783959842,"FOODS_3_007",2016-05-07,0
3.51630467005531,"FOODS_3_007",2016-05-08,1
3.78602255291229,"FOODS_3_007",2016-05-09,13
3.46538761977103,"FOODS_3_007",2016-05-10,2
3.71350176468266,"FOODS_3_007",2016-05-11,18
3.7024753404922,"FOODS_3_007",2016-05-12,8
3.7415068825844,"FOODS_3_007",2016-05-13,8
3.89018657163136,"FOODS_3_007",2016-05-14,2
4.02498887071477,"FOODS_3_007",2016-05-15,12
4.23799393641925,"FOODS_3_007",2016-05-16,1
4.20341273158407,"FOODS_3_007",2016-05-17,0
4.494716770218,"FOODS_3_007",2016-05-18,0
4.46918282148604,"FOODS_3_007",2016-05-19,7
5.02469223510805,"FOODS_3_007",2016-05-20,6
4.73407380716104,"FOODS_3_007",2016-05-21,0
4.75593298196601,"FOODS_3_007",2016-05-22,0
0.305718084356589,"FOODS_3_008",2016-04-25,0
0.361522161512096,"FOODS_3_008",2016-04-26,0
0.422619064473998,"FOODS_3_008",2016-04-27,0
0.446871875552363,"FOODS_3_008",2016-04-28,0
0.646273679329684,"FOODS_3_008",2016-04-29,0
0.555580870075896,"FOODS_3_008",2016-04-30,0
0.606005217096109,"FOODS_3_008",2016-05-01,0
0.666884768498856,"FOODS_3_008",2016-05-02,0
0.710031785466202,"FOODS_3_008",2016-05-03,0
0.903590922890201,"FOODS_3_008",2016-05-04,0
1.03910925602374,"FOODS_3_008",2016-05-05,0
0.911902513293789,"FOODS_3_008",2016-05-06,7
1.05829352479575,"FOODS_3_008",2016-05-07,8
0.919195814772337,"FOODS_3_008",2016-05-08,1
0.981614814283386,"FOODS_3_008",2016-05-09,8
1.02363628993995,"FOODS_3_008",2016-05-10,3
1.33689653751784,"FOODS_3_008",2016-05-11,6
1.12095611360696,"FOODS_3_008",2016-05-12,4
1.16976988401306,"FOODS_3_008",2016-05-13,3
1.20387684991792,"FOODS_3_008",2016-05-14,0
1.27239754984531,"FOODS_3_008",2016-05-15,6
1.32252680751191,"FOODS_3_008",2016-05-16,10
1.56079564937123,"FOODS_3_008",2016-05-17,5
1.40490679992938,"FOODS_3_008",2016-05-18,14
1.48471161931173,"FOODS_3_008",2016-05-19,18
1.65867255277069,"FOODS_3_008",2016-05-20,29
1.79119770848142,"FOODS_3_008",2016-05-21,31
1.59473668734353,"FOODS_3_008",2016-05-22,22
0.716214819907278,"FOODS_3_009",2016-04-25,1
0.206942980048429,"FOODS_3_009",2016-04-26,0
0.274657970005883,"FOODS_3_009",2016-04-27,0
0.174693999437045,"FOODS_3_009",2016-04-28,1
0.775403529469568,"FOODS_3_009",2016-04-29,2
0.105583233113305,"FOODS_3_009",2016-04-30,0
0.350958933490693,"FOODS_3_009",2016-05-01,2
0.153178163956964,"FOODS_3_009",2016-05-02,0
1.03111041474377,"FOODS_3_009",2016-05-03,0
0.499908029255801,"FOODS_3_009",2016-05-04,0
0.214240964964952,"FOODS_3_009",2016-05-05,1
1.20497907077722,"FOODS_3_009",2016-05-06,0
0.0897397265462856,"FOODS_3_009",2016-05-07,0
0.564672845234706,"FOODS_3_009",2016-05-08,0
0.507324519351725,"FOODS_3_009",2016-05-09,0
0.182920665104813,"FOODS_3_009",2016-05-10,1
0.506967364930534,"FOODS_3_009",2016-05-11,1
0.398197545192578,"FOODS_3_009",2016-05-12,1
0.690944151153056,"FOODS_3_009",2016-05-13,3
0.311404428843285,"FOODS_3_009",2016-05-14,4
0.416950343155213,"FOODS_3_009",2016-05-15,1
0.739393339292282,"FOODS_3_009",2016-05-16,0
0.523459745223356,"FOODS_3_009",2016-05-17,1
0.29732707257503,"FOODS_3_009",2016-05-18,1
0.720309176892413,"FOODS_3_009",2016-05-19,0
0.712220260139969,"FOODS_3_009",2016-05-20,0
0.14202217557679,"FOODS_3_009",2016-05-21,1
0.227122587244372,"FOODS_3_009",2016-05-22,3
0.140150899870723,"FOODS_3_010",2016-04-25,2
0.140550054060757,"FOODS_3_010",2016-04-26,0
0.162281386266226,"FOODS_3_010",2016-04-27,0
0.279087466506657,"FOODS_3_010",2016-04-28,1
0.139728960902415,"FOODS_3_010",2016-04-29,0
0.325973766865816,"FOODS_3_010",2016-04-30,0
0.143069659231509,"FOODS_3_010",2016-05-01,2
0.147534089771363,"FOODS_3_010",2016-05-02,0
0.144613415895572,"FOODS_3_010",2016-05-03,0
0.286605500056078,"FOODS_3_010",2016-05-04,0
0.203377391423953,"FOODS_3_010",2016-05-05,2
0.372539051335096,"FOODS_3_010",2016-05-06,0
0.177904337244286,"FOODS_3_010",2016-05-07,1
0.150090071600187,"FOODS_3_010",2016-05-08,0
0.16865031776899,"FOODS_3_010",2016-05-09,2
0.255835716257026,"FOODS_3_010",2016-05-10,1
0.333698768112915,"FOODS_3_010",2016-05-11,0
0.614183544037014,"FOODS_3_010",2016-05-12,1
0.372499765164374,"FOODS_3_010",2016-05-13,3
0.147656237667414,"FOODS_3_010",2016-05-14,0
0.195115855642069,"FOODS_3_010",2016-05-15,0
0.159327972793877,"FOODS_3_010",2016-05-16,1
0.168327907426785,"FOODS_3_010",2016-05-17,0
0.240997954985338,"FOODS_3_010",2016-05-18,0
0.304218958063537,"FOODS_3_010",2016-05-19,0
0.149913080957602,"FOODS_3_010",2016-05-20,0
0.151974688063385,"FOODS_3_010",2016-05-21,0
0.256906122198892,"FOODS_3_010",2016-05-22,3
0.354494663988973,"FOODS_3_011",2016-04-25,0
0.904255919262509,"FOODS_3_011",2016-04-26,1
0.40583417753373,"FOODS_3_011",2016-04-27,1
0.386751107916061,"FOODS_3_011",2016-04-28,0
0.407818731112969,"FOODS_3_011",2016-04-29,1
0.345557304873667,"FOODS_3_011",2016-04-30,0
0.671571028168334,"FOODS_3_011",2016-05-01,1
0.33759589202482,"FOODS_3_011",2016-05-02,0
0.842057365396373,"FOODS_3_011",2016-05-03,2
0.325891390106957,"FOODS_3_011",2016-05-04,0
0.361780043547637,"FOODS_3_011",2016-05-05,0
0.425093887452789,"FOODS_3_011",2016-05-06,2
0.60756195234012,"FOODS_3_011",2016-05-07,0
0.42337407045912,"FOODS_3_011",2016-05-08,0
0.396422604160401,"FOODS_3_011",2016-05-09,1
0.845268408283074,"FOODS_3_011",2016-05-10,1
0.354450545469503,"FOODS_3_011",2016-05-11,0
0.33849858577514,"FOODS_3_011",2016-05-12,0
0.685065770865295,"FOODS_3_011",2016-05-13,1
0.463153478399255,"FOODS_3_011",2016-05-14,1
0.46970921651226,"FOODS_3_011",2016-05-15,2
0.453953074483017,"FOODS_3_011",2016-05-16,1
1.0946823931652,"FOODS_3_011",2016-05-17,0
0.407411632176783,"FOODS_3_011",2016-05-18,0
1.02002286000521,"FOODS_3_011",2016-05-19,0
0.445243548293358,"FOODS_3_011",2016-05-20,0
0.4991015888912,"FOODS_3_011",2016-05-21,4
0.463943089479567,"FOODS_3_011",2016-05-22,2
0.391624668999661,"FOODS_3_012",2016-04-25,1
0.366933700475947,"FOODS_3_012",2016-04-26,2
0.30029552501798,"FOODS_3_012",2016-04-27,0
0.44929511480428,"FOODS_3_012",2016-04-28,0
0.300829973049543,"FOODS_3_012",2016-04-29,1
0.43205054523255,"FOODS_3_012",2016-04-30,0
0.322015124512995,"FOODS_3_012",2016-05-01,1
0.415788117748545,"FOODS_3_012",2016-05-02,0
0.543530143535206,"FOODS_3_012",2016-05-03,2
0.403293915879334,"FOODS_3_012",2016-05-04,1
0.369751399917188,"FOODS_3_012",2016-05-05,0
0.34547209041864,"FOODS_3_012",2016-05-06,0
0.481009764860644,"FOODS_3_012",2016-05-07,1
0.47687182575078,"FOODS_3_012",2016-05-08,0
0.360460309663776,"FOODS_3_012",2016-05-09,0
0.839193495668048,"FOODS_3_012",2016-05-10,1
0.4840716565079,"FOODS_3_012",2016-05-11,0
0.545828675685298,"FOODS_3_012",2016-05-12,1
0.361727015220347,"FOODS_3_012",2016-05-13,0
0.747165010735067,"FOODS_3_012",2016-05-14,2
0.372653495095214,"FOODS_3_012",2016-05-15,3
0.381516187704744,"FOODS_3_012",2016-05-16,0
0.695861604055992,"FOODS_3_012",2016-05-17,0
0.454375424303031,"FOODS_3_012",2016-05-18,0
0.453702884800449,"FOODS_3_012",2016-05-19,0
0.460164868876632,"FOODS_3_012",2016-05-20,0
0.679926963354588,"FOODS_3_012",2016-05-21,1
0.422637018581313,"FOODS_3_012",2016-05-22,0
0.707803823653206,"FOODS_3_013",2016-04-25,2
1.13185299945381,"FOODS_3_013",2016-04-26,0
0.384963148185759,"FOODS_3_013",2016-04-27,1
1.01948492260839,"FOODS_3_013",2016-04-28,2
0.736407987251472,"FOODS_3_013",2016-04-29,0
0.623227109823168,"FOODS_3_013",2016-04-30,2
0.68624223195689,"FOODS_3_013",2016-05-01,0
0.937484123536809,"FOODS_3_013",2016-05-02,1
1.18305490826558,"FOODS_3_013",2016-05-03,3
0.853850401836677,"FOODS_3_013",2016-05-04,0
0.619862886140321,"FOODS_3_013",2016-05-05,3
1.3564035076725,"FOODS_3_013",2016-05-06,0
0.484314830692349,"FOODS_3_013",2016-05-07,1
1.37078622187704,"FOODS_3_013",2016-05-08,2
0.672271937194906,"FOODS_3_013",2016-05-09,1
1.01758582042946,"FOODS_3_013",2016-05-10,2
0.391515854813222,"FOODS_3_013",2016-05-11,0
1.4208351992796,"FOODS_3_013",2016-05-12,2
1.20107590774298,"FOODS_3_013",2016-05-13,0
0.838855976730759,"FOODS_3_013",2016-05-14,1
0.852224420572508,"FOODS_3_013",2016-05-15,1
0.879102350545153,"FOODS_3_013",2016-05-16,0
1.36041302494348,"FOODS_3_013",2016-05-17,0
0.361562821258593,"FOODS_3_013",2016-05-18,0
0.887187580431687,"FOODS_3_013",2016-05-19,0
1.26849496862629,"FOODS_3_013",2016-05-20,2
0.635485081778709,"FOODS_3_013",2016-05-21,0
0.968844036629378,"FOODS_3_013",2016-05-22,1
0.36062365596469,"FOODS_3_014",2016-04-25,1
0.344542932917081,"FOODS_3_014",2016-04-26,0
0.355034068327752,"FOODS_3_014",2016-04-27,0
0.74815278900228,"FOODS_3_014",2016-04-28,0
0.493705887554187,"FOODS_3_014",2016-04-29,1
0.364608256108731,"FOODS_3_014",2016-04-30,0
1.06459800917833,"FOODS_3_014",2016-05-01,1
0.587499887169953,"FOODS_3_014",2016-05-02,2
0.374173198379056,"FOODS_3_014",2016-05-03,2
0.368542291045075,"FOODS_3_014",2016-05-04,1
0.8565041521073,"FOODS_3_014",2016-05-05,0
0.564253221445213,"FOODS_3_014",2016-05-06,0
0.376530077618201,"FOODS_3_014",2016-05-07,1
1.05641981406092,"FOODS_3_014",2016-05-08,2
0.994182546034275,"FOODS_3_014",2016-05-09,0
0.42092921443943,"FOODS_3_014",2016-05-10,0
0.475327801391036,"FOODS_3_014",2016-05-11,0
0.634697888120939,"FOODS_3_014",2016-05-12,1
0.42108453153899,"FOODS_3_014",2016-05-13,0
0.432097366395594,"FOODS_3_014",2016-05-14,0
0.931211045768506,"FOODS_3_014",2016-05-15,3
0.444220593305713,"FOODS_3_014",2016-05-16,0
0.419998572531928,"FOODS_3_014",2016-05-17,0
0.431101390041608,"FOODS_3_014",2016-05-18,0
0.670860995596708,"FOODS_3_014",2016-05-19,0
0.415653933537121,"FOODS_3_014",2016-05-20,0
0.421070290234893,"FOODS_3_014",2016-05-21,0
1.08243023787883,"FOODS_3_014",2016-05-22,0
2.32945409729366,"FOODS_3_015",2016-04-25,1
1.28691476644272,"FOODS_3_015",2016-04-26,2
1.28049798922617,"FOODS_3_015",2016-04-27,3
2.82708876699637,"FOODS_3_015",2016-04-28,1
0.940775525992921,"FOODS_3_015",2016-04-29,4
2.05370093082049,"FOODS_3_015",2016-04-30,1
1.46734362057686,"FOODS_3_015",2016-05-01,1
1.77327150614842,"FOODS_3_015",2016-05-02,0
0.927309982677424,"FOODS_3_015",2016-05-03,3
1.52010077618274,"FOODS_3_015",2016-05-04,0
3.42643624690931,"FOODS_3_015",2016-05-05,3
0.964309150780063,"FOODS_3_015",2016-05-06,1
3.8005619116391,"FOODS_3_015",2016-05-07,1
1.93381577435587,"FOODS_3_015",2016-05-08,0
1.73683753979874,"FOODS_3_015",2016-05-09,0
1.61737398197879,"FOODS_3_015",2016-05-10,1
1.51352486477542,"FOODS_3_015",2016-05-11,5
2.08584194841439,"FOODS_3_015",2016-05-12,17
1.71764008285681,"FOODS_3_015",2016-05-13,4
2.62411574712363,"FOODS_3_015",2016-05-14,1
2.23868796905196,"FOODS_3_015",2016-05-15,3
2.10568436181106,"FOODS_3_015",2016-05-16,6
1.18049173471246,"FOODS_3_015",2016-05-17,3
1.54769609857703,"FOODS_3_015",2016-05-18,4
2.28829350324944,"FOODS_3_015",2016-05-19,2
1.22691724674065,"FOODS_3_015",2016-05-20,1
3.95381906058111,"FOODS_3_015",2016-05-21,3
2.59458744511346,"FOODS_3_015",2016-05-22,3
0.365342005959874,"FOODS_3_016",2016-04-25,0
0.644522975843752,"FOODS_3_016",2016-04-26,1
0.819960988559204,"FOODS_3_016",2016-04-27,1
0.847119416554428,"FOODS_3_016",2016-04-28,0
0.730244591433802,"FOODS_3_016",2016-04-29,0
0.161500532623642,"FOODS_3_016",2016-04-30,1
0.508889365677829,"FOODS_3_016",2016-05-01,1
0.810730463595096,"FOODS_3_016",2016-05-02,1
1.2890039475684,"FOODS_3_016",2016-05-03,0
0.671945739884268,"FOODS_3_016",2016-05-04,1
1.24463756187278,"FOODS_3_016",2016-05-05,0
0.483727681483328,"FOODS_3_016",2016-05-06,0
0.59893701951811,"FOODS_3_016",2016-05-07,0
0.453702385874715,"FOODS_3_016",2016-05-08,1
0.707201045784063,"FOODS_3_016",2016-05-09,0
1.04641288743046,"FOODS_3_016",2016-05-10,0
0.48910483311208,"FOODS_3_016",2016-05-11,1
0.868932911380883,"FOODS_3_016",2016-05-12,0
0.200524555347129,"FOODS_3_016",2016-05-13,0
0.568774621124688,"FOODS_3_016",2016-05-14,1
0.739868012692781,"FOODS_3_016",2016-05-15,3
0.712947880961881,"FOODS_3_016",2016-05-16,0
0.905943701644183,"FOODS_3_016",2016-05-17,0
0.572172247765755,"FOODS_3_016",2016-05-18,0
0.612395487637426,"FOODS_3_016",2016-05-19,0
0.56596653573421,"FOODS_3_016",2016-05-20,2
0.354030843618823,"FOODS_3_016",2016-05-21,1
0.61743311923079,"FOODS_3_016",2016-05-22,4
0.0628419516777781,"FOODS_3_017",2016-04-25,0
0.0517380415116729,"FOODS_3_017",2016-04-26,0
0.0983239516055984,"FOODS_3_017",2016-04-27,0
0.0532175615116631,"FOODS_3_017",2016-04-28,0
0.0519573939642261,"FOODS_3_017",2016-04-29,0
0.101516905486959,"FOODS_3_017",2016-04-30,1
0.257116501056148,"FOODS_3_017",2016-05-01,0
0.0528682613377369,"FOODS_3_017",2016-05-02,0
0.127059492920012,"FOODS_3_017",2016-05-03,0
0.163566995427001,"FOODS_3_017",2016-05-04,0
0.0546597919761121,"FOODS_3_017",2016-05-05,0
0.0641667414671007,"FOODS_3_017",2016-05-06,0
0.257907778157422,"FOODS_3_017",2016-05-07,0
0.256175788009837,"FOODS_3_017",2016-05-08,1
0.0672066038556766,"FOODS_3_017",2016-05-09,0
0.0543776022743,"FOODS_3_017",2016-05-10,0
0.164463249268302,"FOODS_3_017",2016-05-11,0
0.0630321780218044,"FOODS_3_017",2016-05-12,1
0.0545604360463847,"FOODS_3_017",2016-05-13,1
0.250344767986612,"FOODS_3_017",2016-05-14,0
0.170696731511713,"FOODS_3_017",2016-05-15,0
0.0704374351165949,"FOODS_3_017",2016-05-16,0
0.0642046569280653,"FOODS_3_017",2016-05-17,1
0.101893090879772,"FOODS_3_017",2016-05-18,0
0.0808872150061676,"FOODS_3_017",2016-05-19,0
0.0636819001777655,"FOODS_3_017",2016-05-20,0
0.0979572434996906,"FOODS_3_017",2016-05-21,0
0.267043829346491,"FOODS_3_017",2016-05-22,1
1.30017703707145,"FOODS_3_018",2016-04-25,2
0.123713443515252,"FOODS_3_018",2016-04-26,1
0.260643801466877,"FOODS_3_018",2016-04-27,0
0.902811668178444,"FOODS_3_018",2016-04-28,6
0.275810578937288,"FOODS_3_018",2016-04-29,0
0.42568029900359,"FOODS_3_018",2016-04-30,1
0.621968875777088,"FOODS_3_018",2016-05-01,2
1.47841332526126,"FOODS_3_018",2016-05-02,1
0.282308154614045,"FOODS_3_018",2016-05-03,1
0.420680513469437,"FOODS_3_018",2016-05-04,0
1.09686851837265,"FOODS_3_018",2016-05-05,1
0.32059750703716,"FOODS_3_018",2016-05-06,1
0.607598866357888,"FOODS_3_018",2016-05-07,1
0.494110405169747,"FOODS_3_018",2016-05-08,1
1.59908215420113,"FOODS_3_018",2016-05-09,2
0.601636479193053,"FOODS_3_018",2016-05-10,1
0.850187258582247,"FOODS_3_018",2016-05-11,5
1.33941654585629,"FOODS_3_018",2016-05-12,2
0.684671814389114,"FOODS_3_018",2016-05-13,0
0.803218890783733,"FOODS_3_018",2016-05-14,0
0.864099215149309,"FOODS_3_018",2016-05-15,1
2.75507316732681,"FOODS_3_018",2016-05-16,0
0.224805206712843,"FOODS_3_018",2016-05-17,2
0.674820394173391,"FOODS_3_018",2016-05-18,0
1.02890858180196,"FOODS_3_018",2016-05-19,1
0.585380541785584,"FOODS_3_018",2016-05-20,2
0.316006594098273,"FOODS_3_018",2016-05-21,0
0.44145689699177,"FOODS_3_018",2016-05-22,2
0.201605570132369,"FOODS_3_019",2016-04-25,0
0.32816031284568,"FOODS_3_019",2016-04-26,0
0.256957506541172,"FOODS_3_019",2016-04-27,0
0.284672917043845,"FOODS_3_019",2016-04-28,3
0.265444282031579,"FOODS_3_019",2016-04-29,0
0.145031790265026,"FOODS_3_019",2016-04-30,0
0.169383629777424,"FOODS_3_019",2016-05-01,1
0.15426185269913,"FOODS_3_019",2016-05-02,0
0.889580422429677,"FOODS_3_019",2016-05-03,0
0.449665962567935,"FOODS_3_019",2016-05-04,0
0.399129802990593,"FOODS_3_019",2016-05-05,1
