"item_id","date","sales.x",".mean","sales.y"
"FOODS_3_002",2016-05-14,0,0.910545590638527,sample[5000]
"FOODS_3_002",2016-05-15,0,1.08944788385625,sample[5000]
"FOODS_3_002",2016-05-16,2,0.887082323923158,sample[5000]
"FOODS_3_002",2016-05-17,1,0.774730638425307,sample[5000]
"FOODS_3_002",2016-05-18,0,0.767108948612402,sample[5000]
"FOODS_3_002",2016-05-19,3,0.681172698615414,sample[5000]
"FOODS_3_002",2016-05-20,1,0.637489945071505,sample[5000]
"FOODS_3_002",2016-05-21,1,0.673253461996015,sample[5000]
"FOODS_3_002",2016-05-22,1,0.710828075560621,sample[5000]
"FOODS_3_003",2016-04-25,0,0.0755274594686847,sample[5000]
"FOODS_3_003",2016-04-26,0,0.0694321981494636,sample[5000]
"FOODS_3_003",2016-04-27,1,0.0709677168235836,sample[5000]
"FOODS_3_003",2016-04-28,0,0.0696255575717831,sample[5000]
"FOODS_3_003",2016-04-29,0,0.0684323549584003,sample[5000]
"FOODS_3_003",2016-04-30,0,0.0947241578278085,sample[5000]
"FOODS_3_003",2016-05-01,0,0.340914811794235,sample[5000]
"FOODS_3_003",2016-05-02,0,0.0675731697170762,sample[5000]
"FOODS_3_003",2016-05-03,1,0.0661708473059916,sample[5000]
"FOODS_3_003",2016-05-04,1,0.06646280457158,sample[5000]
"FOODS_3_003",2016-05-05,2,0.0786537992268928,sample[5000]
"FOODS_3_003",2016-05-06,0,0.0655575894805602,sample[5000]
"FOODS_3_003",2016-05-07,1,0.0658699753271965,sample[5000]
"FOODS_3_003",2016-05-08,2,0.0760537359654492,sample[5000]
"FOODS_3_003",2016-05-09,0,0.0659477638241269,sample[5000]
"FOODS_3_003",2016-05-10,0,0.0664308217357213,sample[5000]
"FOODS_3_003",2016-05-11,1,0.069123361869555,sample[5000]
"FOODS_3_003",2016-05-12,1,0.0671072396921021,sample[5000]
"FOODS_3_003",2016-05-13,2,0.0680791195477117,sample[5000]
"FOODS_3_003",2016-05-14,0,0.064330682516636,sample[5000]
"FOODS_3_003",2016-05-15,2,0.0678294795137718,sample[5000]
"FOODS_3_003",2016-05-16,1,0.0666209551262068,sample[5000]
"FOODS_3_003",2016-05-17,0,0.0665993130610647,sample[5000]
"FOODS_3_003",2016-05-18,2,0.0665653069191051,sample[5000]
"FOODS_3_003",2016-05-19,0,0.067630820476362,sample[5000]
"FOODS_3_003",2016-05-20,0,0.0675491482984456,sample[5000]
"FOODS_3_003",2016-05-21,2,0.065834886183068,sample[5000]
"FOODS_3_003",2016-05-22,1,0.0675743561815923,sample[5000]
"FOODS_3_004",2016-04-25,0,0.0804741336489642,sample[5000]
"FOODS_3_004",2016-04-26,0,0.0888279304401709,sample[5000]
"FOODS_3_004",2016-04-27,0,0.0846870902392188,sample[5000]
"FOODS_3_004",2016-04-28,0,0.0770331998109338,sample[5000]
"FOODS_3_004",2016-04-29,1,0.0815793318991347,sample[5000]
"FOODS_3_004",2016-04-30,0,0.112988116895576,sample[5000]
"FOODS_3_004",2016-05-01,1,0.07327304779475,sample[5000]
"FOODS_3_004",2016-05-02,0,0.0770207271644033,sample[5000]
"FOODS_3_004",2016-05-03,0,0.0828458828852084,sample[5000]
"FOODS_3_004",2016-05-04,0,0.0745246932352557,sample[5000]
"FOODS_3_004",2016-05-05,0,0.0725579623184348,sample[5000]
"FOODS_3_004",2016-05-06,0,0.0793474585472773,sample[5000]
"FOODS_3_004",2016-05-07,1,0.0792555705146585,sample[5000]
"FOODS_3_004",2016-05-08,1,0.129351384518253,sample[5000]
"FOODS_3_004",2016-05-09,0,0.0733327624800133,sample[5000]
"FOODS_3_004",2016-05-10,0,0.0759950095944804,sample[5000]
"FOODS_3_004",2016-05-11,0,0.0784405755933739,sample[5000]
"FOODS_3_004",2016-05-12,0,0.0753897806348454,sample[5000]
"FOODS_3_004",2016-05-13,0,0.0754118826468355,sample[5000]
"FOODS_3_004",2016-05-14,0,0.0825188028564975,sample[5000]
"FOODS_3_004",2016-05-15,0,0.0801999507778855,sample[5000]
"FOODS_3_004",2016-05-16,0,0.0725796485551693,sample[5000]
"FOODS_3_004",2016-05-17,0,0.0767558311088411,sample[5000]
"FOODS_3_004",2016-05-18,0,0.0775471128167906,sample[5000]
"FOODS_3_004",2016-05-19,0,0.0764435515807546,sample[5000]
"FOODS_3_004",2016-05-20,0,0.0761559730490986,sample[5000]
"FOODS_3_004",2016-05-21,1,0.0845445948624325,sample[5000]
"FOODS_3_004",2016-05-22,0,0.0780058361698401,sample[5000]
"FOODS_3_005",2016-04-25,1,0.664103558457526,sample[5000]
"FOODS_3_005",2016-04-26,1,0.581479421240837,sample[5000]
"FOODS_3_005",2016-04-27,2,0.507468344618165,sample[5000]
"FOODS_3_005",2016-04-28,0,0.545877361213795,sample[5000]
"FOODS_3_005",2016-04-29,2,0.530872394365943,sample[5000]
"FOODS_3_005",2016-04-30,0,0.518805611648136,sample[5000]
"FOODS_3_005",2016-05-01,2,1.08839596696432,sample[5000]
"FOODS_3_005",2016-05-02,1,0.55785244765753,sample[5000]
"FOODS_3_005",2016-05-03,4,0.56924748699365,sample[5000]
"FOODS_3_005",2016-05-04,0,0.454871309232533,sample[5000]
"FOODS_3_005",2016-05-05,2,0.546522266986696,sample[5000]
"FOODS_3_005",2016-05-06,1,0.551994241133842,sample[5000]
"FOODS_3_005",2016-05-07,4,0.604198253529056,sample[5000]
"FOODS_3_005",2016-05-08,4,0.532905498586221,sample[5000]
"FOODS_3_005",2016-05-09,3,0.615635413069004,sample[5000]
"FOODS_3_005",2016-05-10,2,0.449903234474534,sample[5000]
"FOODS_3_005",2016-05-11,3,0.473898366579779,sample[5000]
"FOODS_3_005",2016-05-12,2,0.517858477117016,sample[5000]
"FOODS_3_005",2016-05-13,1,0.494797834546508,sample[5000]
"FOODS_3_005",2016-05-14,0,0.471083292567735,sample[5000]
"FOODS_3_005",2016-05-15,1,0.554093822490559,sample[5000]
"FOODS_3_005",2016-05-16,1,0.494167659884786,sample[5000]
"FOODS_3_005",2016-05-17,1,0.424581230764825,sample[5000]
"FOODS_3_005",2016-05-18,2,0.418658152188611,sample[5000]
"FOODS_3_005",2016-05-19,4,0.417796586513264,sample[5000]
"FOODS_3_005",2016-05-20,2,0.429927322478232,sample[5000]
"FOODS_3_005",2016-05-21,1,0.448739852189445,sample[5000]
"FOODS_3_005",2016-05-22,3,0.462939138152609,sample[5000]
"FOODS_3_006",2016-04-25,0,0.841993013107526,sample[5000]
"FOODS_3_006",2016-04-26,1,0.865669660164016,sample[5000]
"FOODS_3_006",2016-04-27,1,0.767422067419963,sample[5000]
"FOODS_3_006",2016-04-28,0,0.820815079517242,sample[5000]
"FOODS_3_006",2016-04-29,1,0.856391004086145,sample[5000]
"FOODS_3_006",2016-04-30,1,0.879249328966775,sample[5000]
"FOODS_3_006",2016-05-01,3,1.42580164125137,sample[5000]
"FOODS_3_006",2016-05-02,1,0.912860928522124,sample[5000]
"FOODS_3_006",2016-05-03,0,1.16942331995262,sample[5000]
"FOODS_3_006",2016-05-04,2,0.820562497960211,sample[5000]
"FOODS_3_006",2016-05-05,2,0.966857876365834,sample[5000]
"FOODS_3_006",2016-05-06,0,1.15538041162402,sample[5000]
"FOODS_3_006",2016-05-07,5,1.08744377765871,sample[5000]
"FOODS_3_006",2016-05-08,3,0.730714971954577,sample[5000]
"FOODS_3_006",2016-05-09,1,1.16340843424766,sample[5000]
"FOODS_3_006",2016-05-10,3,0.980037999538017,sample[5000]
"FOODS_3_006",2016-05-11,4,1.06276642213073,sample[5000]
"FOODS_3_006",2016-05-12,0,1.08204701142285,sample[5000]
"FOODS_3_006",2016-05-13,0,1.12837314328149,sample[5000]
"FOODS_3_006",2016-05-14,6,0.859298044342203,sample[5000]
"FOODS_3_006",2016-05-15,0,1.15197666239076,sample[5000]
"FOODS_3_006",2016-05-16,1,0.890357502420408,sample[5000]
"FOODS_3_006",2016-05-17,0,0.912386681741788,sample[5000]
"FOODS_3_006",2016-05-18,0,0.780430167191084,sample[5000]
"FOODS_3_006",2016-05-19,1,0.79329276315786,sample[5000]
"FOODS_3_006",2016-05-20,2,0.825539661866372,sample[5000]
"FOODS_3_006",2016-05-21,1,0.748450625624984,sample[5000]
"FOODS_3_006",2016-05-22,1,0.821583495224832,sample[5000]
"FOODS_3_007",2016-04-25,8,2.65498629621157,sample[5000]
"FOODS_3_007",2016-04-26,0,2.83122312941671,sample[5000]
"FOODS_3_007",2016-04-27,3,2.82052979676235,sample[5000]
"FOODS_3_007",2016-04-28,0,2.61310630957169,sample[5000]
"FOODS_3_007",2016-04-29,15,2.80293773402454,sample[5000]
"FOODS_3_007",2016-04-30,0,3.0332883534457,sample[5000]
"FOODS_3_007",2016-05-01,12,2.82729858533694,sample[5000]
"FOODS_3_007",2016-05-02,6,2.74476397565555,sample[5000]
"FOODS_3_007",2016-05-03,14,2.79577202766357,sample[5000]
"FOODS_3_007",2016-05-04,17,2.77553559064385,sample[5000]
"FOODS_3_007",2016-05-05,5,2.74690028953864,sample[5000]
"FOODS_3_007",2016-05-06,3,2.79888453908612,sample[5000]
"FOODS_3_007",2016-05-07,0,2.94127291870083,sample[5000]
"FOODS_3_007",2016-05-08,1,2.84726168163287,sample[5000]
"FOODS_3_007",2016-05-09,13,2.71869923985424,sample[5000]
"FOODS_3_007",2016-05-10,2,2.82824219099829,sample[5000]
"FOODS_3_007",2016-05-11,18,2.71859735892936,sample[5000]
"FOODS_3_007",2016-05-12,8,2.85869821759767,sample[5000]
"FOODS_3_007",2016-05-13,8,2.66126199424891,sample[5000]
"FOODS_3_007",2016-05-14,2,2.61301958581452,sample[5000]
"FOODS_3_007",2016-05-15,12,2.76982333293893,sample[5000]
"FOODS_3_007",2016-05-16,1,2.83091997544053,sample[5000]
"FOODS_3_007",2016-05-17,0,3.01331653619337,sample[5000]
"FOODS_3_007",2016-05-18,0,2.91404263503027,sample[5000]
"FOODS_3_007",2016-05-19,7,2.78311043162686,sample[5000]
"FOODS_3_007",2016-05-20,6,2.98789366140058,sample[5000]
"FOODS_3_007",2016-05-21,0,2.67139522362064,sample[5000]
"FOODS_3_007",2016-05-22,0,2.77767477959266,sample[5000]
"FOODS_3_008",2016-04-25,0,1.09450319485086,sample[5000]
"FOODS_3_008",2016-04-26,0,1.03331802060821,sample[5000]
"FOODS_3_008",2016-04-27,0,0.990035143870563,sample[5000]
"FOODS_3_008",2016-04-28,0,1.04154207656865,sample[5000]
"FOODS_3_008",2016-04-29,0,1.01665675993092,sample[5000]
"FOODS_3_008",2016-04-30,0,1.71366020754221,sample[5000]
"FOODS_3_008",2016-05-01,0,0.931104221131778,sample[5000]
"FOODS_3_008",2016-05-02,0,1.234515080209,sample[5000]
"FOODS_3_008",2016-05-03,0,1.13865024800657,sample[5000]
"FOODS_3_008",2016-05-04,0,1.12655131271448,sample[5000]
"FOODS_3_008",2016-05-05,0,1.23116907454258,sample[5000]
"FOODS_3_008",2016-05-06,7,1.21362129362532,sample[5000]
"FOODS_3_008",2016-05-07,8,1.24250107358261,sample[5000]
"FOODS_3_008",2016-05-08,1,0.989729240634333,sample[5000]
"FOODS_3_008",2016-05-09,8,1.32804345290739,sample[5000]
"FOODS_3_008",2016-05-10,3,1.27204177723021,sample[5000]
"FOODS_3_008",2016-05-11,6,1.23801926870522,sample[5000]
"FOODS_3_008",2016-05-12,4,1.32671741854161,sample[5000]
"FOODS_3_008",2016-05-13,3,1.3302154926378,sample[5000]
"FOODS_3_008",2016-05-14,0,1.36191183097607,sample[5000]
"FOODS_3_008",2016-05-15,6,1.57227545118269,sample[5000]
"FOODS_3_008",2016-05-16,10,1.5812564207777,sample[5000]
"FOODS_3_008",2016-05-17,5,1.4478599596559,sample[5000]
"FOODS_3_008",2016-05-18,14,1.44955129104687,sample[5000]
"FOODS_3_008",2016-05-19,18,1.51129833685708,sample[5000]
"FOODS_3_008",2016-05-20,29,1.60483924408385,sample[5000]
"FOODS_3_008",2016-05-21,31,1.6786355148262,sample[5000]
"FOODS_3_008",2016-05-22,22,1.94058363822581,sample[5000]
"FOODS_3_009",2016-04-25,1,0.419034613718406,sample[5000]
"FOODS_3_009",2016-04-26,0,0.393339396212735,sample[5000]
"FOODS_3_009",2016-04-27,0,0.400033523217836,sample[5000]
"FOODS_3_009",2016-04-28,1,0.407625676800789,sample[5000]
"FOODS_3_009",2016-04-29,2,0.442320839304681,sample[5000]
"FOODS_3_009",2016-04-30,0,0.591587522828816,sample[5000]
"FOODS_3_009",2016-05-01,2,0.245830317604689,sample[5000]
"FOODS_3_009",2016-05-02,0,0.400398611759733,sample[5000]
"FOODS_3_009",2016-05-03,0,0.390179226614542,sample[5000]
"FOODS_3_009",2016-05-04,0,0.400758568629353,sample[5000]
"FOODS_3_009",2016-05-05,1,0.447824736092444,sample[5000]
"FOODS_3_009",2016-05-06,0,0.462369761847085,sample[5000]
"FOODS_3_009",2016-05-07,0,0.4149664210128,sample[5000]
"FOODS_3_009",2016-05-08,0,0.443570356392573,sample[5000]
"FOODS_3_009",2016-05-09,0,0.44938307244992,sample[5000]
"FOODS_3_009",2016-05-10,1,0.433387763441604,sample[5000]
"FOODS_3_009",2016-05-11,1,0.453968421788316,sample[5000]
"FOODS_3_009",2016-05-12,1,0.482325841520112,sample[5000]
"FOODS_3_009",2016-05-13,3,0.554505813124338,sample[5000]
"FOODS_3_009",2016-05-14,4,0.460523441171506,sample[5000]
"FOODS_3_009",2016-05-15,1,0.511361400023868,sample[5000]
"FOODS_3_009",2016-05-16,0,0.522388360560684,sample[5000]
"FOODS_3_009",2016-05-17,1,0.523271827219694,sample[5000]
"FOODS_3_009",2016-05-18,1,0.52725119771658,sample[5000]
"FOODS_3_009",2016-05-19,0,0.571765715968351,sample[5000]
"FOODS_3_009",2016-05-20,0,0.620853757924211,sample[5000]
"FOODS_3_009",2016-05-21,1,0.559845957982195,sample[5000]
"FOODS_3_009",2016-05-22,3,0.586855786058008,sample[5000]
"FOODS_3_010",2016-04-25,2,0.412924086926887,sample[5000]
"FOODS_3_010",2016-04-26,0,0.368144915214478,sample[5000]
"FOODS_3_010",2016-04-27,0,0.355358107443383,sample[5000]
"FOODS_3_010",2016-04-28,1,0.389773987383169,sample[5000]
"FOODS_3_010",2016-04-29,0,0.378110314112334,sample[5000]
"FOODS_3_010",2016-04-30,0,0.691298942190569,sample[5000]
"FOODS_3_010",2016-05-01,2,0.383688913375317,sample[5000]
"FOODS_3_010",2016-05-02,0,0.430771053667095,sample[5000]
"FOODS_3_010",2016-05-03,0,0.415162071863001,sample[5000]
"FOODS_3_010",2016-05-04,0,0.397871496358549,sample[5000]
"FOODS_3_010",2016-05-05,2,0.743907526488002,sample[5000]
"FOODS_3_010",2016-05-06,0,0.409894118542635,sample[5000]
"FOODS_3_010",2016-05-07,1,0.414041220764691,sample[5000]
"FOODS_3_010",2016-05-08,0,0.791918796796604,sample[5000]
"FOODS_3_010",2016-05-09,2,0.442044047496432,sample[5000]
"FOODS_3_010",2016-05-10,1,0.367297214535442,sample[5000]
"FOODS_3_010",2016-05-11,0,0.36656597216668,sample[5000]
"FOODS_3_010",2016-05-12,1,0.392054832099195,sample[5000]
"FOODS_3_010",2016-05-13,3,0.386211250076155,sample[5000]
"FOODS_3_010",2016-05-14,0,0.376201838986092,sample[5000]
"FOODS_3_010",2016-05-15,0,0.401205655702399,sample[5000]
"FOODS_3_010",2016-05-16,1,0.383055446127265,sample[5000]
"FOODS_3_010",2016-05-17,0,0.329797151472878,sample[5000]
"FOODS_3_010",2016-05-18,0,0.310868686067558,sample[5000]
"FOODS_3_010",2016-05-19,0,0.346065361177291,sample[5000]
"FOODS_3_010",2016-05-20,0,0.323144775688462,sample[5000]
"FOODS_3_010",2016-05-21,0,0.33138468021271,sample[5000]
"FOODS_3_010",2016-05-22,3,0.357746090846869,sample[5000]
"FOODS_3_011",2016-04-25,0,0.530042895172669,sample[5000]
"FOODS_3_011",2016-04-26,1,0.540744605241392,sample[5000]
"FOODS_3_011",2016-04-27,1,0.454461311240342,sample[5000]
"FOODS_3_011",2016-04-28,0,0.49061993078193,sample[5000]
"FOODS_3_011",2016-04-29,1,0.502629428123457,sample[5000]
"FOODS_3_011",2016-04-30,0,0.520074086549013,sample[5000]
"FOODS_3_011",2016-05-01,1,0.414426226635929,sample[5000]
"FOODS_3_011",2016-05-02,0,0.479769451692406,sample[5000]
"FOODS_3_011",2016-05-03,2,0.485273554086719,sample[5000]
"FOODS_3_011",2016-05-04,0,0.431047957216665,sample[5000]
"FOODS_3_011",2016-05-05,0,0.431828783836651,sample[5000]
"FOODS_3_011",2016-05-06,2,0.471590252597035,sample[5000]
"FOODS_3_011",2016-05-07,0,0.534640010389186,sample[5000]
"FOODS_3_011",2016-05-08,0,0.754989483617592,sample[5000]
"FOODS_3_011",2016-05-09,1,0.458248392362109,sample[5000]
"FOODS_3_011",2016-05-10,1,0.479065844100048,sample[5000]
"FOODS_3_011",2016-05-11,0,0.423493537916351,sample[5000]
"FOODS_3_011",2016-05-12,0,0.446808564229573,sample[5000]
"FOODS_3_011",2016-05-13,1,0.442281800906665,sample[5000]
"FOODS_3_011",2016-05-14,1,0.530691655972105,sample[5000]
"FOODS_3_011",2016-05-15,2,0.58101551170381,sample[5000]
"FOODS_3_011",2016-05-16,1,0.475687051891767,sample[5000]
"FOODS_3_011",2016-05-17,0,0.509285634216434,sample[5000]
"FOODS_3_011",2016-05-18,0,0.442101696333641,sample[5000]
"FOODS_3_011",2016-05-19,0,0.465227465743835,sample[5000]
"FOODS_3_011",2016-05-20,0,0.479673019597224,sample[5000]
"FOODS_3_011",2016-05-21,4,0.603403597993471,sample[5000]
"FOODS_3_011",2016-05-22,2,0.619348661629788,sample[5000]
"FOODS_3_012",2016-04-25,1,0.553942473835551,sample[5000]
"FOODS_3_012",2016-04-26,2,0.52538905565584,sample[5000]
"FOODS_3_012",2016-04-27,0,0.484390560648783,sample[5000]
"FOODS_3_012",2016-04-28,0,0.521294790844842,sample[5000]
"FOODS_3_012",2016-04-29,1,0.519335487898452,sample[5000]
"FOODS_3_012",2016-04-30,0,0.883443496041365,sample[5000]
"FOODS_3_012",2016-05-01,1,0.454917264425239,sample[5000]
"FOODS_3_012",2016-05-02,0,0.637203940309321,sample[5000]
"FOODS_3_012",2016-05-03,2,0.616490261002494,sample[5000]
"FOODS_3_012",2016-05-04,1,0.508185564457723,sample[5000]
"FOODS_3_012",2016-05-05,0,0.541112991256735,sample[5000]
"FOODS_3_012",2016-05-06,0,0.623948869729853,sample[5000]
"FOODS_3_012",2016-05-07,1,1.01525832962344,sample[5000]
"FOODS_3_012",2016-05-08,0,0.472863572335013,sample[5000]
"FOODS_3_012",2016-05-09,0,0.749688727591045,sample[5000]
"FOODS_3_012",2016-05-10,1,0.637848241335674,sample[5000]
"FOODS_3_012",2016-05-11,0,0.578949629291148,sample[5000]
"FOODS_3_012",2016-05-12,1,0.68079589973986,sample[5000]
"FOODS_3_012",2016-05-13,0,0.669891494389172,sample[5000]
"FOODS_3_012",2016-05-14,2,1.00454325887291,sample[5000]
"FOODS_3_012",2016-05-15,3,0.872452438062624,sample[5000]
"FOODS_3_012",2016-05-16,0,0.691274616001186,sample[5000]
"FOODS_3_012",2016-05-17,0,0.633201579029653,sample[5000]
"FOODS_3_012",2016-05-18,0,0.519891312140791,sample[5000]
"FOODS_3_012",2016-05-19,0,0.576188952189583,sample[5000]
"FOODS_3_012",2016-05-20,0,0.558455678742036,sample[5000]
"FOODS_3_012",2016-05-21,1,0.895939010250323,sample[5000]
"FOODS_3_012",2016-05-22,0,0.698700807258955,sample[5000]
"FOODS_3_013",2016-04-25,2,0.551250857786876,sample[5000]
"FOODS_3_013",2016-04-26,0,0.610374718026431,sample[5000]
"FOODS_3_013",2016-04-27,1,0.572650948927939,sample[5000]
"FOODS_3_013",2016-04-28,2,0.602857968739884,sample[5000]
"FOODS_3_013",2016-04-29,0,0.554792477148181,sample[5000]
"FOODS_3_013",2016-04-30,2,1.11974205444057,sample[5000]
"FOODS_3_013",2016-05-01,0,0.388362826055371,sample[5000]
"FOODS_3_013",2016-05-02,1,0.573819697199155,sample[5000]
"FOODS_3_013",2016-05-03,3,0.714617601663663,sample[5000]
"FOODS_3_013",2016-05-04,0,0.581470876551203,sample[5000]
"FOODS_3_013",2016-05-05,3,0.338512446406543,sample[5000]
"FOODS_3_013",2016-05-06,0,0.625244715738624,sample[5000]
"FOODS_3_013",2016-05-07,1,0.641373215439297,sample[5000]
"FOODS_3_013",2016-05-08,2,0.437586155893106,sample[5000]
"FOODS_3_013",2016-05-09,1,0.625648468285403,sample[5000]
"FOODS_3_013",2016-05-10,2,0.602761384727149,sample[5000]
"FOODS_3_013",2016-05-11,0,0.614561674207491,sample[5000]
"FOODS_3_013",2016-05-12,2,0.623393958643274,sample[5000]
"FOODS_3_013",2016-05-13,0,0.57993469551382,sample[5000]
"FOODS_3_013",2016-05-14,1,0.535732928693043,sample[5000]
"FOODS_3_013",2016-05-15,1,0.679366807463924,sample[5000]
"FOODS_3_013",2016-05-16,0,0.522651806233937,sample[5000]
"FOODS_3_013",2016-05-17,0,0.560699742174922,sample[5000]
"FOODS_3_013",2016-05-18,0,0.507562711746443,sample[5000]
"FOODS_3_013",2016-05-19,0,0.51958113101066,sample[5000]
"FOODS_3_013",2016-05-20,2,0.464506951656243,sample[5000]
"FOODS_3_013",2016-05-21,0,0.527293261810042,sample[5000]
"FOODS_3_013",2016-05-22,1,0.543730449103057,sample[5000]
"FOODS_3_014",2016-04-25,1,0.706273281874749,sample[5000]
"FOODS_3_014",2016-04-26,0,0.792981073973792,sample[5000]
"FOODS_3_014",2016-04-27,0,0.792493942401379,sample[5000]
"FOODS_3_014",2016-04-28,0,0.722591756068919,sample[5000]
"FOODS_3_014",2016-04-29,1,0.735985590605159,sample[5000]
"FOODS_3_014",2016-04-30,0,1.66020176241094,sample[5000]
"FOODS_3_014",2016-05-01,1,1.17747185694768,sample[5000]
"FOODS_3_014",2016-05-02,2,0.766044206791103,sample[5000]
"FOODS_3_014",2016-05-03,2,1.00526580041458,sample[5000]
"FOODS_3_014",2016-05-04,1,0.838097181388018,sample[5000]
"FOODS_3_014",2016-05-05,0,2.50759953985027,sample[5000]
"FOODS_3_014",2016-05-06,0,1.01787512033686,sample[5000]
"FOODS_3_014",2016-05-07,1,1.13949848912182,sample[5000]
"FOODS_3_014",2016-05-08,2,1.07892431993685,sample[5000]
"FOODS_3_014",2016-05-09,0,1.00534278888221,sample[5000]
"FOODS_3_014",2016-05-10,0,0.997575960514242,sample[5000]
"FOODS_3_014",2016-05-11,0,1.18217948471676,sample[5000]
"FOODS_3_014",2016-05-12,1,1.11911693916036,sample[5000]
"FOODS_3_014",2016-05-13,0,1.17833141699061,sample[5000]
"FOODS_3_014",2016-05-14,0,1.07467978634873,sample[5000]
"FOODS_3_014",2016-05-15,3,1.33551232067162,sample[5000]
"FOODS_3_014",2016-05-16,0,0.954808711579543,sample[5000]
"FOODS_3_014",2016-05-17,0,1.08082545726243,sample[5000]
"FOODS_3_014",2016-05-18,0,1.03703957161404,sample[5000]
"FOODS_3_014",2016-05-19,0,0.977561643114253,sample[5000]
"FOODS_3_014",2016-05-20,0,0.979745950959093,sample[5000]
"FOODS_3_014",2016-05-21,0,1.08200665527472,sample[5000]
"FOODS_3_014",2016-05-22,0,1.09370875771935,sample[5000]
"FOODS_3_015",2016-04-25,1,1.59609850450211,sample[5000]
"FOODS_3_015",2016-04-26,2,1.46010848483679,sample[5000]
"FOODS_3_015",2016-04-27,3,1.62518032309119,sample[5000]
"FOODS_3_015",2016-04-28,1,1.53607189149246,sample[5000]
"FOODS_3_015",2016-04-29,4,1.60728861751437,sample[5000]
"FOODS_3_015",2016-04-30,1,2.75296711185678,sample[5000]
"FOODS_3_015",2016-05-01,1,3.52920787235426,sample[5000]
"FOODS_3_015",2016-05-02,0,1.39775852635742,sample[5000]
"FOODS_3_015",2016-05-03,3,1.39759808556684,sample[5000]
"FOODS_3_015",2016-05-04,0,1.4769248341174,sample[5000]
"FOODS_3_015",2016-05-05,3,2.36832452439785,sample[5000]
"FOODS_3_015",2016-05-06,1,1.60219327240658,sample[5000]
"FOODS_3_015",2016-05-07,1,1.94250221952362,sample[5000]
"FOODS_3_015",2016-05-08,0,1.12075840290725,sample[5000]
"FOODS_3_015",2016-05-09,0,1.41627412657913,sample[5000]
"FOODS_3_015",2016-05-10,1,1.21384670823543,sample[5000]
"FOODS_3_015",2016-05-11,5,1.47539622691202,sample[5000]
